freq,Gain,Phase
1.2302687708123818,35.10691031606377,-67.92280655669043
1.2445146117713852,35.025583575700765,-67.70628404486902
1.2589254117941675,34.94460539107,-67.48841080625873
1.2735030810166617,34.86398061609516,-67.26920113024696
1.2882495516931343,34.78371410993485,-67.0486700446621
1.3031667784522996,34.703810734472086,-66.82683332145744
1.3182567385564075,34.62427535163635,-66.60370748758048
1.333521432163324,34.54511282071449,-66.3793098346619
1.348962882591653,34.466327995569095,-66.15365842678823
1.3645831365889247,34.38792572176147,-65.92677210735889
1.3803842646028848,34.30991083362246,-65.69867051030285
1.3963683610559379,34.23228815124475,-65.46937406301673
1.412537544622754,34.15506247742636,-65.23890399675926
1.428893958511103,34.07823859449447,-65.00728235108419
1.4454397707459272,34.00182126113159,-64.77453197944855
1.4621771744567185,33.925815209071374,-64.5406765525691
1.4791083881682072,33.85022513980478,-64.30574056876732
1.4962356560944337,33.77505572115963,-64.06974934726766
1.513561248436208,33.700311583875326,-63.83272904279782
1.5310874616820305,33.625997318107245,-63.5947066388041
1.5488166189124812,33.55211746989375,-63.35570995420252
1.5667510701081495,33.47867653754378,-63.11576764312577
1.5848931924611132,33.40567896806472,-62.87490919267172
1.603245390690042,33.33312915345623,-62.63316492623687
1.6218100973589296,33.26103142703979,-62.3905659982744
1.6405897731995396,33.18939005974866,-62.14714439604925
1.6595869074375607,33.11820925637922,-61.902932931728785
1.6788040181225607,33.04749315182748,-61.65796524173511
1.6982436524617444,32.97724580735264,-61.41227578145856
1.7179083871575884,32.90747120675465,-61.165899820340776
1.7378008287493751,32.8381732526373,-60.9188734332448
1.7579236139586931,32.76935576263529,-60.67123349457108
1.7782794100389228,32.701022465610535,-60.42301766888204
1.7988709151287876,32.633176997924856,-60.17426440291236
1.8197008586099837,32.565822899733575,-59.9250129146192
1.840772001468956,32.49896361125589,-59.675303184292446
1.862087136662868,32.43260246911214,-59.425175938191686
1.8836490894898004,32.366742702686665,-59.174672640174464
1.9054607179632477,32.301387430549205,-58.923835475896794
1.9275249131909356,32.236539656915134,-58.67270733838356
1.9498445997580451,32.1722022681691,-58.421331813654675
1.9724227361148536,32.108378029435045,-58.16975316208449
1.99526231496888,32.04506958123114,-57.91801630429719
2.0183663636815607,31.9822794362012,-57.666166799784875
2.0417379446695296,31.920009975906307,-57.41425083192365
2.0653801558105287,31.858263447725736,-57.16231518463576
2.08929613085404,31.79704196183152,-56.9104072229488
2.113489039836647,31.73634748827093,-56.65857487408137
2.1379620895022327,31.67618185413843,-56.40686660204642
2.1627185237270203,31.616546740882804,-56.15533138736681
2.187761623949553,31.55744368168355,-55.90401870327038
2.2130947096056377,31.498874058985344,-55.65297848957917
2.2387211385683403,31.440839102123164,-55.40226113204938
2.2646443075930596,31.38333988512304,-55.15191743308112
2.290867652767774,31.326377324544925,-54.90199858869764
2.3173946499684788,31.269952177559492,-54.65255616082823
2.3442288153199224,31.21406504010273,-54.403642050551696
2.371373705661655,31.15871634517468,-54.15530847158456
2.3988329190194895,31.10390636130376,-53.90760792218652
2.426610095082416,31.04963519115925,-53.66059315717554
2.45470891568503,30.995902770276405,-53.4143171589224
2.4831331052955705,30.942708865972957,-53.16883311063584
2.51188643150958,30.890053076413217,-52.9241943650653
2.5409727055493057,30.83793482978273,-52.680454417008896
2.5703957827688635,30.78635338369676,-52.43766687431018
2.6001595631652723,30.73530782468055,-52.19588542710736
2.6302679918953817,30.68479706787098,-51.95516382084632
2.66072505979881,30.634819856825303,-51.71555582369952
2.6915348039269156,30.585374763531664,-51.47711519992941
2.7227013080779128,30.53646018853282,-51.239895681539274
2.7542287033381663,30.488074361223642,-51.00395093473074
2.786121168629771,30.44021534029692,-50.76933453566424
2.8183829312644537,30.39288101434389,-50.53609993890623
2.8510182675039095,30.346069102603053,-50.30430045089572
2.8840315031266055,30.299777155822344,-50.07398919962864
2.917427014001168,30.254002557322636,-49.84521910908801
2.9512092266663856,30.20874252415064,-49.61804287018273
2.9853826189179604,30.163994108392707,-49.392512914386366
3.019951720402016,30.119754198593213,-49.16868138808488
3.054921113215514,30.076019521349515,-48.94660012365979
3.0902954325135905,30.032786642989965,-48.726320617000965
3.126079367123956,29.990051971357868,-48.50789400177116
3.1622776601683795,29.9478117577774,-48.29137102258564
3.198895109691397,29.906062099059156,-48.07680201540887
3.2359365692962827,29.864798939638423,-47.86423687993417
3.273406948788381,29.824018073820923,-47.65372506106778
3.311311214825912,29.783715148107262,-47.44531552276824
3.349654391578276,29.74388566360897,-47.23905673175465
3.388441561392025,29.70452497855416,-47.03499663278153
3.427677865464503,29.66562831086992,-46.83318263181176
3.4673685045253166,29.627190740818644,-46.63366157532169
3.50751873952568,29.589207213727132,-46.43647973246241
3.548133892335755,29.551672542746328,-46.24168277945029
3.589219346450052,29.514581411695584,-46.04931577923216
3.6307805477010144,29.477928377924727,-45.85942316913027
3.6728230049808466,29.44170787523216,-45.67204874370716
3.7153522909717265,29.40591421682949,-45.487235641541375
3.7583740428844417,29.370541598322063,-45.30502633082214
3.801893963205613,29.335584100706047,-45.12546259704386
3.845917820453536,29.301035693404614,-44.94858553087066
3.890451449942807,29.266890237316726,-44.77443551733637
3.9355007545577743,29.23314148786012,-44.60305222453303
3.9810717055349736,29.19978309802229,-44.43447459468258
4.027170343254591,29.166808621413143,-44.26874083459851
4.073802778041128,29.134211515318903,-44.10588840809736
4.1209751909733034,29.101985143721826,-43.94595402780242
4.168693834703356,29.070122780327797,-43.788973648099834
4.216965034285823,29.038617611560845,-43.63498246034206
4.265795188015924,29.007462739532816,-43.48401488537478
4.3151907682776525,28.97665118498976,-43.336104570307995
4.3651583224016575,28.946175890229927,-43.191284382992094
4.415704473533125,28.916029721980667,-43.04958640861904
4.46683592150963,28.88620547420993,-42.9110419481078
4.518559443749225,28.85669587097294,-42.775681512502736
